grid	laps	year	round	circuit_enc	constructor_enc	driver_enc	result_class
continuous	continuous	continuous	continuous	discrete	discrete	discrete	discrete
21	74	2001	13	10	20	49	Outside_Points
15	67	2001	13	10	21	20	DNF
16	63	2001	13	10	19	48	DNF
22	63	2001	13	10	17	57	DNF
11	58	2001	13	10	15	43	DNF
5	53	2001	13	10	16	14	DNF
18	37	2001	13	10	17	3	DNF
17	34	2001	13	10	21	17	DNF
20	11	2001	13	10	20	58	DNF
19	8	2001	13	10	19	53	DNF
14	0	2001	13	10	18	55	DNF
3	36	2001	14	12	5	29	Podium
9	36	2001	14	12	0	13	Podium
8	36	2001	14	12	21	20	Podium
7	36	2001	14	12	0	56	Points
5	36	2001	14	12	5	21	Points
13	36	2001	14	12	16	54	Points
2	36	2001	14	12	2	22	Points
6	36	2001	14	12	15	34	Points
4	35	2001	14	12	19	48	Points
19	35	2001	14	12	20	49	Points
11	35	2001	14	12	15	43	Outside_Points
21	35	2001	14	12	20	58	Outside_Points
22	31	2001	14	12	17	57	Outside_Points
16	31	2001	14	12	16	14	DNF
15	17	2001	14	12	21	17	DNF
1	1	2001	14	12	2	30	DNF
10	1	2001	14	12	18	36	DNF
14	0	2001	14	12	14	1	DNF
12	0	2001	14	12	14	7	DNF
17	0	2001	14	12	18	55	DNF
18	0	2001	14	12	19	53	DNF
20	0	2001	14	12	17	3	DNF
1	53	2001	15	13	2	30	Podium
2	53	2001	15	13	5	21	Podium
4	53	2001	15	13	2	22	Podium
3	53	2001	15	13	5	29	Points
10	53	2001	15	13	18	36	Points
15	53	2001	15	13	15	34	Points
9	53	2001	15	13	14	7	Points
16	52	2001	15	13	16	54	Points
17	52	2001	15	13	15	43	Points
14	52	2001	15	13	21	20	Points
8	52	2001	15	13	14	1	Outside_Points
20	52	2001	15	13	19	60	Outside_Points
21	51	2001	15	13	17	3	Outside_Points
18	46	2001	15	13	20	58	DNF
22	44	2001	15	13	17	61	DNF
12	28	2001	15	13	19	48	DNF
19	25	2001	15	13	20	49	DNF
7	19	2001	15	13	0	56	DNF
13	14	2001	15	13	18	55	DNF
6	6	2001	15	13	0	13	DNF
11	4	2001	15	13	21	17	DNF
5	0	2001	15	13	16	14	DNF
4	73	2001	16	18	0	56	Podium
1	73	2001	16	18	5	29	Podium
7	73	2001	16	18	0	13	Podium
8	73	2001	16	18	16	14	Points
14	73	2001	16	18	18	55	Points
6	73	2001	16	18	14	1	Points
9	72	2001	16	18	16	54	Points
12	72	2001	16	18	21	20	Points
10	72	2001	16	18	21	17	Points
15	72	2001	16	18	19	48	Points
13	72	2001	16	18	15	43	Outside_Points
16	72	2001	16	18	18	36	Outside_Points
19	72	2001	16	18	20	58	Outside_Points
21	72	2001	16	18	19	60	Outside_Points
5	71	2001	16	18	5	21	DNF
18	45	2001	16	18	15	34	DNF
20	44	2001	16	18	20	49	DNF
3	38	2001	16	18	2	30	DNF
22	38	2001	16	18	17	61	DNF
2	36	2001	16	18	2	22	DNF
17	36	2001	16	18	17	3	DNF
11	2	2001	16	18	14	7	DNF
1	53	2001	17	21	5	29	Podium
2	53	2001	17	21	2	30	Podium
7	53	2001	17	21	0	13	Podium
5	53	2001	17	21	0	56	Points
4	53	2001	17	21	5	21	Points
3	53	2001	17	21	2	22	Points
9	53	2001	17	21	21	17	Points
8	52	2001	17	21	16	14	Points
10	52	2001	17	21	14	1	Points
14	52	2001	17	21	15	34	Points
18	52	2001	17	21	17	3	Outside_Points
15	52	2001	17	21	19	48	Outside_Points
17	51	2001	17	21	15	43	Outside_Points
20	51	2001	17	21	20	58	Outside_Points
21	51	2001	17	21	20	49	Outside_Points
22	50	2001	17	21	17	61	Outside_Points
6	47	2001	17	21	21	20	DNF
16	45	2001	17	21	18	36	DNF
19	42	2001	17	21	19	60	DNF
13	24	2001	17	21	18	55	DNF
12	5	2001	17	21	14	7	DNF
11	5	2001	17	21	16	54	DNF
3	58	2000	1	0	5	29	Podium
4	58	2000	1	0	5	21	Podium
11	58	2000	1	0	2	22	Podium
8	58	2000	1	0	15	34	Points
9	58	2000	1	0	21	20	Points
16	58	2000	1	0	15	40	Points
14	58	2000	1	0	21	24	Points
18	57	2000	1	0	17	47	Points
15	56	2000	1	0	19	1	Points
10	58	2000	1	0	14	62	DNF
21	46	2000	1	0	2	17	DNF
19	41	2000	1	0	14	63	DNF
22	40	2000	1	0	17	59	DNF
5	39	2000	1	0	16	48	DNF
6	35	2000	1	0	16	14	DNF
17	27	2000	1	0	19	54	DNF
1	18	2000	1	0	0	56	DNF
13	16	2000	1	0	20	49	DNF
2	11	2000	1	0	0	13	DNF
12	6	2000	1	0	20	36	DNF
7	6	2000	1	0	18	55	DNF
20	1	2000	1	0	18	64	DNF
3	71	2000	2	17	5	29	Podium
5	71	2000	2	17	21	20	Podium
7	71	2000	2	17	16	48	Podium
12	71	2000	2	17	16	14	Points
11	70	2000	2	17	2	22	Points
9	70	2000	2	17	2	17	Points
14	70	2000	2	17	20	49	Points
16	70	2000	2	17	20	36	Points
8	69	2000	2	17	15	40	Points
20	69	2000	2	17	17	59	Points
2	71	2000	2	17	0	13	DNF
17	51	2000	2	17	18	64	DNF
18	31	2000	2	17	17	47	DNF
1	30	2000	2	17	0	56	DNF
4	27	2000	2	17	5	21	DNF
6	20	2000	2	17	18	55	DNF
10	16	2000	2	17	15	34	DNF
15	11	2000	2	17	19	54	DNF
19	9	2000	2	17	19	1	DNF
13	6	2000	2	17	21	24	DNF
2	62	2000	3	20	5	29	Podium
1	62	2000	3	20	0	56	Podium
3	62	2000	3	20	0	13	Podium
4	62	2000	3	20	5	21	Points
9	61	2000	3	20	15	34	Points
12	61	2000	3	20	14	62	Points
7	61	2000	3	20	18	55	Points
10	61	2000	3	20	14	63	Points
11	61	2000	3	20	21	24	Points
17	61	2000	3	20	18	64	Points
19	61	2000	3	20	21	20	Outside_Points
14	61	2000	3	20	15	40	Outside_Points
20	60	2000	3	20	17	59	Outside_Points
16	59	2000	3	20	20	49	Outside_Points
8	58	2000	3	20	16	14	DNF
13	49	2000	3	20	20	36	DNF
5	45	2000	3	20	2	22	DNF
15	25	2000	3	20	19	54	DNF
22	22	2000	3	20	19	1	DNF
18	5	2000	3	20	2	17	DNF
21	5	2000	3	20	17	47	DNF
6	4	2000	3	20	16	48	DNF
4	60	2000	4	8	0	13	Podium
3	60	2000	4	8	0	56	Podium
5	60	2000	4	8	5	29	Podium
7	60	2000	4	8	2	22	Points
6	60	2000	4	8	2	17	Points
11	60	2000	4	8	16	14	Points
12	59	2000	4	8	21	20	Points
18	59	2000	4	8	14	62	Points
20	59	2000	4	8	21	24	Points
15	59	2000	4	8	19	54	Points
13	59	2000	4	8	14	63	Outside_Points
14	59	2000	4	8	18	64	Outside_Points
9	59	2000	4	8	18	55	Outside_Points
21	59	2000	4	8	17	47	Outside_Points
22	59	2000	4	8	17	59	Outside_Points
10	56	2000	4	8	15	34	Outside_Points
2	54	2000	4	8	16	48	Outside_Points
17	51	2000	4	8	19	1	DNF
16	36	2000	4	8	15	40	DNF
1	35	2000	4	8	5	21	DNF
19	26	2000	4	8	20	36	DNF
8	20	2000	4	8	20	49	DNF
2	65	2000	5	3	0	56	Podium
4	65	2000	5	3	0	13	Podium
3	65	2000	5	3	5	21	Podium
5	65	2000	5	3	2	22	Points
1	65	2000	5	3	5	29	Points
8	65	2000	5	3	16	48	Points
12	64	2000	5	3	14	62	Points
16	64	2000	5	3	15	40	Points
13	64	2000	5	3	21	20	Points
18	64	2000	5	3	21	24	Points
9	64	2000	5	3	18	55	Outside_Points
7	64	2000	5	3	16	14	Outside_Points
14	64	2000	5	3	18	64	Outside_Points
20	63	2000	5	3	17	47	Outside_Points
21	63	2000	5	3	17	59	Outside_Points
19	62	2000	5	3	19	1	Outside_Points
10	61	2000	5	3	2	17	DNF
11	25	2000	5	3	20	49	DNF
6	21	2000	5	3	15	34	DNF
17	1	2000	5	3	19	54	DNF
22	1	2000	5	3	20	36	DNF
15	0	2000	5	3	14	63	DNF
2	67	2000	6	19	5	29	Podium
3	67	2000	6	19	0	56	Podium
1	66	2000	6	19	0	13	Podium
4	66	2000	6	19	5	21	Points
7	66	2000	6	19	21	20	Points
12	66	2000	6	19	20	36	Points
15	65	2000	6	19	14	63	Points
21	65	2000	6	19	17	59	Points
17	65	2000	6	19	19	54	Points
11	62	2000	6	19	2	17	DNF
16	61	2000	6	19	18	64	DNF
14	61	2000	6	19	21	24	DNF
18	51	2000	6	19	15	40	DNF
20	47	2000	6	19	17	47	DNF
9	46	2000	6	19	15	34	DNF
8	29	2000	6	19	18	55	DNF
13	29	2000	6	19	20	49	DNF
5	29	2000	6	19	2	22	DNF
19	27	2000	6	19	14	62	DNF
10	2	2000	6	19	16	48	DNF
6	0	2000	6	19	16	14	DNF
3	78	2000	7	5	0	13	Podium
6	78	2000	7	5	5	21	Podium
8	78	2000	7	5	21	20	Podium
10	78	2000	7	5	18	55	Points
13	78	2000	7	5	14	62	Points
5	77	2000	7	5	0	56	Points
17	77	2000	7	5	15	34	Points
18	77	2000	7	5	19	1	Points
11	76	2000	7	5	18	64	Points
4	70	2000	7	5	16	48	DNF
15	60	2000	7	5	20	49	DNF
1	55	2000	7	5	5	29	DNF
20	48	2000	7	5	15	40	DNF
9	37	2000	7	5	2	22	DNF
2	36	2000	7	5	16	14	DNF
19	30	2000	7	5	14	63	DNF
7	29	2000	7	5	19	54	DNF
22	22	2000	7	5	17	59	DNF
21	21	2000	7	5	17	47	DNF
12	18	2000	7	5	21	24	DNF
14	16	2000	7	5	2	17	DNF
16	0	2000	7	5	20	36	DNF
1	69	2000	8	6	5	29	Podium
3	69	2000	8	6	5	21	Podium
10	69	2000	8	6	21	20	Podium
4	69	2000	8	6	0	56	Points
13	69	2000	8	6	20	49	Points
7	69	2000	8	6	16	14	Points
2	69	2000	8	6	0	13	Points
8	69	2000	8	6	15	40	Points
14	69	2000	8	6	21	24	Points
19	69	2000	8	6	14	63	Points
18	68	2000	8	6	2	17	Outside_Points
22	68	2000	8	6	17	59	Outside_Points
16	66	2000	8	6	18	55	Outside_Points
12	64	2000	8	6	2	22	DNF
6	64	2000	8	6	15	34	DNF
20	64	2000	8	6	17	47	DNF
9	48	2000	8	6	20	36	DNF
15	42	2000	8	6	14	62	DNF
17	38	2000	8	6	19	54	DNF
21	34	2000	8	6	19	1	DNF
5	32	2000	8	6	16	48	DNF
11	14	2000	8	6	18	64	DNF
2	72	2000	9	7	0	13	Podium
4	72	2000	9	7	0	56	Podium
3	72	2000	9	7	5	21	Podium
7	72	2000	9	7	15	34	Points
5	72	2000	9	7	2	22	Points
9	72	2000	9	7	16	14	Points
8	71	2000	9	7	16	48	Points
10	71	2000	9	7	2	17	Points
14	71	2000	9	7	21	20	Points
12	71	2000	9	7	14	62	Points
15	71	2000	9	7	14	63	Outside_Points
16	71	2000	9	7	19	1	Outside_Points
6	70	2000	9	7	18	55	Outside_Points
18	70	2000	9	7	19	54	Outside_Points
21	70	2000	9	7	17	47	Outside_Points
1	58	2000	9	7	5	29	DNF
13	45	2000	9	7	20	36	DNF
17	34	2000	9	7	21	24	DNF
22	31	2000	9	7	17	59	DNF
20	25	2000	9	7	20	49	DNF
11	20	2000	9	7	18	64	DNF
19	16	2000	9	7	15	40	DNF
1	71	2000	10	34	0	56	Podium
2	71	2000	10	34	0	13	Podium
3	71	2000	10	34	5	21	Podium
7	70	2000	10	34	15	34	Points
18	70	2000	10	34	2	17	Points
9	70	2000	10	34	14	62	Points
16	70	2000	10	34	18	64	Points
20	70	2000	10	34	17	47	Points
11	70	2000	10	34	14	63	Points
14	70	2000	10	34	21	24	Points
21	69	2000	10	34	18	53	Outside_Points
22	68	2000	10	34	17	59	Outside_Points
6	58	2000	10	34	15	40	DNF
19	52	2000	10	34	2	22	DNF
13	41	2000	10	34	19	1	DNF
17	41	2000	10	34	19	54	DNF
12	32	2000	10	34	20	36	DNF
10	14	2000	10	34	20	49	DNF
15	4	2000	10	34	16	48	DNF
4	0	2000	10	34	5	29	DNF
5	0	2000	10	34	16	14	DNF
8	0	2000	10	34	21	20	DNF
18	45	2000	11	9	5	21	Podium
4	45	2000	11	9	0	56	Podium
1	45	2000	11	9	0	13	Podium
16	45	2000	11	9	2	17	Points
15	45	2000	11	9	14	62	Points
5	45	2000	11	9	20	36	Points
14	45	2000	11	9	2	22	Points
9	45	2000	11	9	15	34	Points
6	45	2000	11	9	16	14	Points
10	45	2000	11	9	18	55	Points
21	45	2000	11	9	17	59	Outside_Points
13	40	2000	11	9	19	1	DNF
17	39	2000	11	9	16	48	DNF
11	39	2000	11	9	20	49	DNF
12	37	2000	11	9	15	40	DNF
22	33	2000	11	9	17	47	DNF
7	31	2000	11	9	21	24	DNF
19	29	2000	11	9	14	63	DNF
20	29	2000	11	9	19	54	DNF
8	12	2000	11	9	18	64	DNF
2	0	2000	11	9	5	29	DNF
3	0	2000	11	9	21	20	DNF
3	77	2000	12	10	0	56	Podium
1	77	2000	12	10	5	29	Podium
2	77	2000	12	10	0	13	Podium
5	77	2000	12	10	5	21	Points
4	77	2000	12	10	2	22	Points
6	77	2000	12	10	16	48	Points
12	76	2000	12	10	16	14	Points
10	76	2000	12	10	18	55	Points
8	76	2000	12	10	2	17	Points
9	76	2000	12	10	14	62	Points
11	76	2000	12	10	21	24	Outside_Points
16	75	2000	12	10	15	34	Outside_Points
20	75	2000	12	10	20	49	Outside_Points
18	75	2000	12	10	15	40	Outside_Points
21	74	2000	12	10	17	47	Outside_Points
15	73	2000	12	10	20	36	Outside_Points
22	68	2000	12	10	17	59	DNF
17	67	2000	12	10	18	64	DNF
13	62	2000	12	10	14	63	DNF
7	31	2000	12	10	21	20	DNF
19	22	2000	12	10	19	1	DNF
14	11	2000	12	10	19	54	DNF
1	44	2000	13	12	0	56	Podium
4	44	2000	13	12	5	29	Podium
6	44	2000	13	12	2	22	Podium
5	44	2000	13	12	0	13	Points
3	44	2000	13	12	2	17	Points
8	44	2000	13	12	16	48	Points
7	44	2000	13	12	15	34	Points
9	44	2000	13	12	18	64	Points
18	44	2000	13	12	14	62	Points
12	44	2000	13	12	18	55	Points
15	44	2000	13	12	14	63	Outside_Points
13	43	2000	13	12	15	40	Outside_Points
19	43	2000	13	12	21	24	Outside_Points
21	43	2000	13	12	17	47	Outside_Points
20	43	2000	13	12	20	49	Outside_Points
16	42	2000	13	12	20	36	Outside_Points
22	42	2000	13	12	17	59	Outside_Points
10	32	2000	13	12	5	21	DNF
17	32	2000	13	12	19	54	DNF
14	12	2000	13	12	19	1	DNF
11	8	2000	13	12	21	20	DNF
2	4	2000	13	12	16	14	DNF
1	53	2000	14	13	5	29	Podium
3	53	2000	14	13	0	56	Podium
7	53	2000	14	13	2	22	Podium
11	53	2000	14	13	20	49	Points
13	53	2000	14	13	21	24	Points
17	53	2000	14	13	15	40	Points
15	52	2000	14	13	14	62	Points
16	52	2000	14	13	14	63	Points
21	52	2000	14	13	17	47	Points
22	52	2000	14	13	17	59	Points
9	52	2000	14	13	21	20	Outside_Points
19	51	2000	14	13	19	54	Outside_Points
20	15	2000	14	13	19	1	DNF
4	14	2000	14	13	15	34	DNF
12	10	2000	14	13	2	17	DNF
18	1	2000	14	13	18	64	DNF
2	0	2000	14	13	5	21	DNF
5	0	2000	14	13	0	13	DNF
6	0	2000	14	13	16	14	DNF
8	0	2000	14	13	16	48	DNF
10	0	2000	14	13	20	36	DNF
14	0	2000	14	13	18	55	DNF
1	73	2000	15	18	5	29	Podium
4	73	2000	15	18	5	21	Podium
7	73	2000	15	18	16	48	Podium
8	73	2000	15	18	15	34	Points
2	73	2000	15	18	0	13	Points
12	73	2000	15	18	15	40	Points
17	73	2000	15	18	18	55	Points
9	72	2000	15	18	14	63	Points
16	72	2000	15	18	19	1	Points
11	72	2000	15	18	21	24	Points
19	72	2000	15	18	18	64	Outside_Points
22	72	2000	15	18	17	47	Outside_Points
20	64	2000	15	18	19	54	DNF
21	59	2000	15	18	17	59	DNF
10	58	2000	15	18	2	22	DNF
18	45	2000	15	18	20	36	DNF
15	44	2000	15	18	21	20	DNF
13	34	2000	15	18	20	49	DNF
3	25	2000	15	18	0	56	DNF
14	18	2000	15	18	14	62	DNF
6	14	2000	15	18	2	17	DNF
5	12	2000	15	18	16	14	DNF
1	53	2000	16	21	5	29	Podium
2	53	2000	16	21	0	56	Podium
3	53	2000	16	21	0	13	Podium
4	53	2000	16	21	5	21	Points
5	53	2000	16	21	2	17	Points
9	52	2000	16	21	15	34	Points
10	52	2000	16	21	18	64	Points
7	52	2000	16	21	18	55	Points
18	52	2000	16	21	15	40	Points
19	52	2000	16	21	14	62	Points
20	52	2000	16	21	14	63	Outside_Points
13	52	2000	16	21	20	36	Outside_Points
15	52	2000	16	21	16	14	Outside_Points
12	52	2000	16	21	21	20	Outside_Points
22	51	2000	16	21	17	59	Outside_Points
21	46	2000	16	21	17	47	DNF
6	41	2000	16	21	2	22	DNF
16	41	2000	16	21	19	1	DNF
11	37	2000	16	21	21	24	DNF
8	29	2000	16	21	16	48	DNF
17	19	2000	16	21	19	54	DNF
14	9	2000	16	21	20	49	DNF
1	56	2000	17	1	5	29	Podium
3	56	2000	17	1	0	13	Podium
4	56	2000	17	1	5	21	Podium
2	56	2000	17	1	0	56	Points
6	56	2000	17	1	15	34	Points
7	56	2000	17	1	18	55	Points
5	56	2000	17	1	21	24	Points
17	55	2000	17	1	14	62	Points
13	55	2000	17	1	21	20	Points
15	55	2000	17	1	20	49	Points
18	55	2000	17	1	19	54	Outside_Points
9	55	2000	17	1	16	14	Outside_Points
22	50	2000	17	1	17	59	DNF
12	48	2000	17	1	18	64	DNF
11	46	2000	17	1	15	40	DNF
8	43	2000	17	1	2	22	DNF
21	36	2000	17	1	17	47	DNF
16	18	2000	17	1	2	17	DNF
10	7	2000	17	1	16	48	DNF
14	0	2000	17	1	20	36	DNF
19	0	2000	17	1	19	1	DNF
20	0	2000	17	1	14	63	DNF
6	57	1999	1	0	5	55	Podium
5	57	1999	1	0	16	48	Podium
8	57	1999	1	0	2	22	Podium
7	57	1999	1	0	21	20	Points
4	57	1999	1	0	23	21	Points
18	57	1999	1	0	20	36	Points
17	57	1999	1	0	20	67	Points
3	56	1999	1	0	5	29	Points
19	48	1999	1	0	15	40	DNF
21	42	1999	1	0	17	68	DNF
10	28	1999	1	0	21	24	DNF
14	27	1999	1	0	14	63	DNF
22	25	1999	1	0	17	47	DNF
12	25	1999	1	0	19	14	DNF
20	23	1999	1	0	19	43	DNF
1	21	1999	1	0	0	56	DNF
15	20	1999	1	0	2	69	DNF
2	13	1999	1	0	0	13	DNF
11	13	1999	1	0	15	34	DNF
9	0	1999	1	0	16	70	DNF
16	0	1999	1	0	14	54	DNF
13	0	1999	1	0	23	64	DNF
1	72	1999	2	17	0	56	Podium
4	72	1999	2	17	5	29	Podium
8	71	1999	2	17	16	48	DNF
11	71	1999	2	17	2	22	Points
6	71	1999	2	17	5	55	Points
12	71	1999	2	17	19	43	Points
9	70	1999	2	17	21	24	Points
19	69	1999	2	17	20	67	Points
20	69	1999	2	17	17	47	Points
17	52	1999	2	17	20	36	DNF
21	49	1999	2	17	15	34	DNF
16	43	1999	2	17	2	69	DNF
3	42	1999	2	17	23	21	DNF
15	42	1999	2	17	14	63	DNF
5	38	1999	2	17	21	20	DNF
18	31	1999	2	17	17	71	DNF
14	27	1999	2	17	14	54	DNF
2	22	1999	2	17	0	13	DNF
13	21	1999	2	17	19	14	DNF
10	15	1999	2	17	23	64	DNF
7	10	1999	2	17	16	70	DNF
3	62	1999	3	20	5	29	Podium
2	62	1999	3	20	0	13	Podium
6	61	1999	3	20	23	21	Podium
8	61	1999	3	20	16	70	Points
16	61	1999	3	20	21	20	Points
13	61	1999	3	20	14	54	Points
19	59	1999	3	20	15	62	Points
22	59	1999	3	20	17	68	Points
21	59	1999	3	20	17	47	Points
12	58	1999	3	20	23	64	DNF
10	58	1999	3	20	2	69	DNF
15	49	1999	3	20	14	63	DNF
11	48	1999	3	20	19	43	DNF
4	46	1999	3	20	5	55	DNF
7	46	1999	3	20	16	48	DNF
20	29	1999	3	20	20	67	DNF
9	28	1999	3	20	2	22	DNF
1	17	1999	3	20	0	56	DNF
18	5	1999	3	20	20	36	DNF
17	5	1999	3	20	21	24	DNF
14	0	1999	3	20	15	34	DNF
5	0	1999	3	20	19	14	DNF
2	78	1999	4	5	5	29	Podium
4	78	1999	4	5	5	55	Podium
1	78	1999	4	5	0	56	Podium
6	78	1999	4	5	16	48	Points
9	77	1999	4	5	21	20	Points
10	77	1999	4	5	21	24	Points
7	77	1999	4	5	19	14	Points
11	76	1999	4	5	2	69	Points
5	71	1999	4	5	23	21	DNF
16	54	1999	4	5	2	22	DNF
14	50	1999	4	5	14	54	DNF
15	49	1999	4	5	14	63	DNF
18	40	1999	4	5	19	43	DNF
3	36	1999	4	5	0	13	DNF
12	36	1999	4	5	15	62	DNF
19	36	1999	4	5	20	67	DNF
8	32	1999	4	5	15	34	DNF
13	32	1999	4	5	23	64	DNF
21	30	1999	4	5	20	36	DNF
22	24	1999	4	5	17	47	DNF
20	10	1999	4	5	17	68	DNF
17	3	1999	4	5	16	70	DNF
1	65	1999	5	3	0	56	Podium
3	65	1999	5	3	0	13	Podium
4	65	1999	5	3	5	29	Podium
2	65	1999	5	3	5	55	Points
10	65	1999	5	3	2	22	Points
9	64	1999	5	3	19	14	Points
11	64	1999	5	3	16	70	Points
16	64	1999	5	3	15	62	Points
13	64	1999	5	3	21	20	Points
18	64	1999	5	3	21	24	Points
19	63	1999	5	3	20	36	Outside_Points
20	62	1999	5	3	20	67	Outside_Points
22	50	1999	5	3	17	68	DNF
6	40	1999	5	3	15	34	DNF
12	40	1999	5	3	14	63	DNF
14	40	1999	5	3	23	64	DNF
8	35	1999	5	3	16	48	DNF
5	27	1999	5	3	14	54	DNF
17	24	1999	5	3	2	69	DNF
15	24	1999	5	3	19	43	DNF
21	0	1999	5	3	17	47	DNF
7	64	1999	5	3	23	21	DNF
2	69	1999	6	6	0	56	Podium
7	69	1999	6	6	21	20	Podium
3	69	1999	6	6	5	55	Podium
13	69	1999	6	6	2	22	Points
10	69	1999	6	6	23	64	Points
18	69	1999	6	6	14	63	Points
4	69	1999	6	6	0	13	Points
22	68	1999	6	6	17	47	Points
15	68	1999	6	6	19	43	Points
21	67	1999	6	6	17	68	Points
6	65	1999	6	6	16	48	DNF
12	50	1999	6	6	2	69	DNF
19	41	1999	6	6	20	67	DNF
16	34	1999	6	6	15	34	DNF
1	29	1999	6	6	5	29	DNF
20	22	1999	6	6	20	36	DNF
14	14	1999	6	6	16	70	DNF
5	14	1999	6	6	23	21	DNF
17	2	1999	6	6	15	40	DNF
8	0	1999	6	6	14	54	DNF
9	0	1999	6	6	19	14	DNF
11	0	1999	6	6	21	24	DNF
5	72	1999	7	7	16	48	Podium
14	72	1999	7	7	0	56	Podium
1	72	1999	7	7	23	21	Podium
16	72	1999	7	7	2	22	Points
6	72	1999	7	7	5	29	Points
17	72	1999	7	7	5	55	Points
8	72	1999	7	7	19	14	Points
3	72	1999	7	7	19	43	Points
10	72	1999	7	7	15	40	Points
20	71	1999	7	7	17	68	Points
21	71	1999	7	7	20	36	Outside_Points
7	42	1999	7	7	21	20	DNF
18	31	1999	7	7	16	70	DNF
15	26	1999	7	7	2	69	DNF
12	25	1999	7	7	15	34	DNF
13	25	1999	7	7	21	24	DNF
19	25	1999	7	7	17	47	DNF
2	24	1999	7	7	14	54	DNF
4	9	1999	7	7	0	13	DNF
11	6	1999	7	7	14	63	DNF
9	4	1999	7	7	23	64	DNF
22	71	1999	7	7	20	67	DNF
3	60	1999	8	8	0	13	Podium
4	60	1999	8	8	5	55	Podium
8	60	1999	8	8	2	22	Podium
5	60	1999	8	8	16	48	Points
6	60	1999	8	8	16	70	Points
12	60	1999	8	8	14	63	Points
17	60	1999	8	8	21	20	Points
7	60	1999	8	8	23	21	Points
14	60	1999	8	8	19	14	Points
18	60	1999	8	8	21	24	Points
13	60	1999	8	8	2	69	Outside_Points
11	60	1999	8	8	23	64	Outside_Points
15	60	1999	8	8	19	43	Outside_Points
10	59	1999	8	8	14	54	Outside_Points
22	58	1999	8	8	17	47	Outside_Points
19	58	1999	8	8	20	67	Outside_Points
16	41	1999	8	8	15	40	DNF
1	35	1999	8	8	0	56	DNF
9	29	1999	8	8	15	34	DNF
21	6	1999	8	8	17	68	DNF
20	0	1999	8	8	20	36	DNF
2	0	1999	8	8	5	29	DNF
3	71	1999	9	34	5	55	Podium
2	71	1999	9	34	0	13	Podium
1	71	1999	9	34	0	56	Podium
4	71	1999	9	34	16	48	Points
10	71	1999	9	34	21	24	Points
16	71	1999	9	34	14	63	Points
13	70	1999	9	34	19	14	Points
11	70	1999	9	34	16	70	Points
7	70	1999	9	34	5	62	Points
18	70	1999	9	34	19	43	Points
22	70	1999	9	34	17	47	Outside_Points
12	68	1999	9	34	21	20	DNF
19	68	1999	9	34	17	68	Outside_Points
6	67	1999	9	34	23	64	Outside_Points
15	63	1999	9	34	15	40	DNF
5	55	1999	9	34	23	21	DNF
17	49	1999	9	34	14	54	DNF
21	38	1999	9	34	20	36	DNF
14	35	1999	9	34	2	69	DNF
9	34	1999	9	34	15	34	DNF
20	25	1999	9	34	20	67	DNF
8	8	1999	9	34	2	22	DNF
5	45	1999	10	9	5	55	Podium
4	45	1999	10	9	5	62	Podium
2	45	1999	10	9	16	48	Podium
11	45	1999	10	9	2	22	Points
3	45	1999	10	9	0	13	Points
7	45	1999	10	9	19	43	Points
13	45	1999	10	9	21	24	Points
21	45	1999	10	9	14	54	Points
15	45	1999	10	9	17	47	Points
19	44	1999	10	9	17	68	Points
17	40	1999	10	9	23	64	DNF
20	37	1999	10	9	20	36	DNF
1	25	1999	10	9	0	56	DNF
14	21	1999	10	9	2	69	DNF
18	20	1999	10	9	15	40	DNF
22	15	1999	10	9	20	67	DNF
8	13	1999	10	9	16	70	DNF
9	10	1999	10	9	19	14	DNF
10	7	1999	10	9	21	20	DNF
6	6	1999	10	9	23	21	DNF
12	0	1999	10	9	15	34	DNF
16	0	1999	10	9	14	63	DNF
1	77	1999	11	10	0	56	Podium
3	77	1999	11	10	0	13	Podium
2	77	1999	11	10	5	55	Podium
5	77	1999	11	10	16	48	Points
8	77	1999	11	10	23	21	Points
6	77	1999	11	10	16	70	Points
7	77	1999	11	10	21	24	Points
13	76	1999	11	10	19	14	Points
16	76	1999	11	10	2	22	Points
14	76	1999	11	10	19	43	Points
10	76	1999	11	10	23	64	Outside_Points
18	75	1999	11	10	5	62	Outside_Points
17	75	1999	11	10	15	40	Outside_Points
19	75	1999	11	10	17	68	Outside_Points
20	75	1999	11	10	20	36	Outside_Points
11	74	1999	11	10	14	54	DNF
22	74	1999	11	10	17	47	Outside_Points
9	60	1999	11	10	15	34	DNF
4	52	1999	11	10	21	20	DNF
21	26	1999	11	10	20	67	DNF
12	19	1999	11	10	14	63	DNF
15	10	1999	11	10	2	69	DNF
2	44	1999	12	12	0	13	Podium
1	44	1999	12	12	0	56	Podium
3	44	1999	12	12	16	48	Podium
6	44	1999	12	12	5	55	Points
5	44	1999	12	12	2	22	Points
4	44	1999	12	12	16	70	Points
9	44	1999	12	12	5	62	Points
8	44	1999	12	12	2	69	Points
16	44	1999	12	12	14	54	Points
7	44	1999	12	12	23	21	Points
13	44	1999	12	12	21	20	Outside_Points
12	44	1999	12	12	19	14	Outside_Points
17	44	1999	12	12	19	43	Outside_Points
15	44	1999	12	12	21	24	Outside_Points
11	43	1999	12	12	15	34	Outside_Points
21	43	1999	12	12	17	47	Outside_Points
22	35	1999	12	12	20	36	DNF
20	33	1999	12	12	17	68	DNF
14	33	1999	12	12	15	40	DNF
